* REW测量的测量数据V5.20.13
* 来源: 麦克风 (Realtek High Definition Audio, MICROPHONE (主音), L, volume: no control
* 格式: 512k 对数扫频正弦, 1 扫频 at 0.0 dBFS 没有时间参考
* 日期: 2024-10-11 18:16:50
* REW 设置:
269.000000 66.351 162.5590
272.000000 66.303 162.7092
276.000000 66.244 162.9311
280.000000 66.185 163.1916
285.000000 66.112 163.5408
290.000000 66.045 163.9012
295.000000 65.985 164.3357
300.000000 65.923 164.7718
304.000000 65.871 165.1072
307.000000 65.837 165.3904
311.000000 65.803 165.7471
315.000000 65.780 166.0957
320.000000 65.752 166.5265
325.000000 65.716 166.9226
330.000000 65.676 167.2551
335.000000 65.642 167.5394
340.000000 65.607 167.7883
345.000000 65.581 168.0442
350.000000 65.554 168.3235
355.000000 65.510 168.5832
360.000000 65.472 168.8592
365.000000 65.436 169.1773
370.000000 65.396 169.4726
375.000000 65.362 169.7746
382.000000 65.318 170.2230
387.000000 65.286 170.4884
395.000000 65.233 170.9503
400.000000 65.199 171.2662
406.000000 65.161 171.6558
412.000000 65.127 172.0438
418.000000 65.093 172.4570
425.000000 65.056 172.9521
431.000000 65.020 173.3223
437.000000 64.984 173.7103
444.000000 64.950 174.1827
450.000000 64.927 174.5880
455.000000 64.909 174.9309
462.000000 64.879 175.3897
468.000000 64.850 175.7767
475.000000 64.822 176.2184
482.000000 64.801 176.6727
487.000000 64.786 177.0049
494.000000 64.762 177.4581
500.000000 64.743 177.8451
508.000000 64.719 178.3573
515.000000 64.697 178.8120
522.000000 64.676 179.2680
530.000000 64.655 179.7918
538.000000 64.642 -179.6985
545.000000 64.629 -179.2428
552.000000 64.615 -178.7665
560.000000 64.597 -178.2229
570.000000 64.582 -177.5762
580.000000 64.568 -176.9297
590.000000 64.553 -176.2724
600.000000 64.544 -175.6662
608.000000 64.538 -175.1832
615.000000 64.532 -174.7243
622.000000 64.527 -174.2581
630.000000 64.525 -173.7341
640.000000 64.528 -173.0892
650.000000 64.530 -172.4609
660.000000 64.532 -171.8405
670.000000 64.540 -171.2261
680.000000 64.553 -170.5867
690.000000 64.564 -169.9222
700.000000 64.574 -169.2527
710.000000 64.586 -168.5938
720.000000 64.601 -167.9434
730.000000 64.621 -167.3128
740.000000 64.641 -166.6801
750.000000 64.659 -166.0359
762.000000 64.690 -165.2920
775.000000 64.727 -164.4906
788.000000 64.766 -163.6784
800.000000 64.805 -162.9407
812.000000 64.843 -162.2098
825.000000 64.889 -161.4279
838.000000 64.943 -160.6423
850.000000 64.995 -159.9169
862.000000 65.053 -159.1974
875.000000 65.118 -158.4593
885.000000 65.170 -157.9021
900.000000 65.252 -157.0638
912.000000 65.326 -156.4331
925.000000 65.409 -155.7873
938.000000 65.496 -155.1481
950.000000 65.578 -154.5864
962.000000 65.660 -154.0834
975.000000 65.749 -153.5686
988.000000 65.837 -153.0205
1000.000000 65.929 -152.5026
1015.000000 66.057 -151.9263
1030.000000 66.189 -151.4621
1044.000000 66.312 -151.1175
1060.000000 66.446 -150.8069
1075.000000 66.560 -150.6068
1090.000000 66.659 -150.4273
1106.000000 66.751 -150.1434
1120.000000 66.840 -149.8013
1138.000000 66.981 -149.4007
1150.000000 67.081 -149.2174
1172.000000 67.257 -148.9984
1180.000000 67.317 -148.9423
1206.000000 67.502 -148.7938
1220.000000 67.596 -148.7247
1241.000000 67.731 -148.6321
1250.000000 67.788 -148.5965
1265.000000 67.883 -148.5361
1280.000000 67.978 -148.4595
1315.000000 68.190 -148.3162
1320.000000 68.218 -148.3045
1340.000000 68.332 -148.2668
1360.000000 68.448 -148.2359
1380.000000 68.565 -148.1986
1400.000000 68.677 -148.1453
1430.000000 68.833 -148.0644
1450.000000 68.936 -148.0210
1475.000000 69.066 -147.9902
1500.000000 69.195 -147.9785
1525.000000 69.316 -147.9553
1550.000000 69.433 -147.9421
1575.000000 69.551 -147.9436
1600.000000 69.668 -147.9579
1625.000000 69.779 -147.9759
1650.000000 69.888 -148.0144
1675.000000 69.998 -148.0755
1700.000000 70.110 -148.1576
1725.000000 70.219 -148.2405
1750.000000 70.328 -148.3262
1775.000000 70.438 -148.4335
1800.000000 70.550 -148.5707
1825.000000 70.666 -148.7224
1850.000000 70.782 -148.8836
1875.000000 70.898 -149.0726
1900.000000 71.014 -149.2838
1925.000000 71.132 -149.5097
1950.000000 71.252 -149.7621
1975.000000 71.371 -150.0512
2000.000000 71.490 -150.3723
2030.000000 71.633 -150.7766
2060.000000 71.777 -151.2146
2090.000000 71.919 -151.6956
2120.000000 72.060 -152.2142
2140.000000 72.153 -152.5842
2180.000000 72.334 -153.3882
2200.000000 72.422 -153.8130
2240.000000 72.593 -154.7182
2270.000000 72.717 -155.4430
2300.000000 72.836 -156.1969
2330.000000 72.950 -156.9900
2360.000000 73.057 -157.8249
2400.000000 73.189 -158.9807
2430.000000 73.279 -159.8689
2470.000000 73.387 -161.0893
2500.000000 73.459 -162.0332
2540.000000 73.544 -163.3150
2580.000000 73.616 -164.6106
2620.000000 73.674 -165.9022
2650.000000 73.710 -166.8697
2690.000000 73.748 -168.1720
2720.000000 73.771 -169.1514
2760.000000 73.793 -170.4409
2800.000000 73.805 -171.7210
2850.000000 73.806 -173.3182
2900.000000 73.791 -174.9088
2950.000000 73.765 -176.4524
3000.000000 73.728 -177.9681
3040.000000 73.691 -179.1777
3070.000000 73.656 179.9094
3110.000000 73.599 178.6996
3150.000000 73.531 177.5244
3200.000000 73.430 176.1153
3250.000000 73.315 174.8080
3300.000000 73.190 173.6073
3350.000000 73.059 172.5209
3400.000000 72.922 171.5477
3450.000000 72.784 170.6780
3500.000000 72.649 169.9028
3550.000000 72.515 169.1999
3600.000000 72.385 168.5689
3650.000000 72.260 167.9978
3700.000000 72.138 167.4827
3750.000000 72.014 167.0255
3820.000000 71.847 166.4291
3870.000000 71.733 166.0337
3950.000000 71.558 165.4622
4000.000000 71.451 165.1431
4060.000000 71.322 164.7868
4120.000000 71.197 164.4372
4180.000000 71.075 164.1104
4250.000000 70.936 163.7605
4310.000000 70.819 163.4657
4370.000000 70.702 163.1627
4440.000000 70.564 162.8105
4500.000000 70.445 162.5019
4550.000000 70.346 162.2522
4620.000000 70.205 161.9256
4680.000000 70.083 161.6484
4750.000000 69.943 161.3160
4820.000000 69.797 160.9888
4870.000000 69.689 160.7694
4940.000000 69.537 160.4609
5000.000000 69.404 160.1902
5080.000000 69.218 159.8432
5150.000000 69.050 159.5464
5220.000000 68.874 159.2585
5300.000000 68.661 158.9630
5380.000000 68.434 158.7366
5450.000000 68.226 158.6108
5520.000000 68.006 158.5621
5600.000000 67.740 158.6884
5700.000000 67.399 159.3578
5800.000000 67.143 160.5234
5900.000000 67.004 161.2067
6000.000000 66.823 161.2266
6080.000000 66.615 161.3279
6150.000000 66.415 161.6085
6220.000000 66.218 162.0480
6300.000000 66.000 162.7019
6400.000000 65.744 163.7213
6500.000000 65.508 164.9053
6600.000000 65.293 166.1948
6700.000000 65.101 167.5960
6800.000000 64.939 169.1053
6900.000000 64.804 170.6783
7000.000000 64.693 172.3013
7100.000000 64.615 173.9611
7200.000000 64.569 175.6447
7300.000000 64.552 177.3114
7400.000000 64.565 178.9268
7500.000000 64.615 -179.5155
7620.000000 64.724 -177.7430
7750.000000 64.894 -176.0373
7880.000000 65.114 -174.6399
8000.000000 65.363 -173.7084
8120.000000 65.654 -173.2284
8250.000000 66.000 -173.3020
8380.000000 66.354 -174.0479
8500.000000 66.669 -175.3971
8620.000000 66.952 -177.4047
8750.000000 67.203 179.7362
8850.000000 67.341 177.0987
9000.000000 67.436 172.4788
9120.000000 67.392 168.2933
9250.000000 67.201 163.4464
9380.000000 66.843 158.5510
9500.000000 66.354 154.2621
9620.000000 65.720 150.4652
9750.000000 64.894 147.1970
9880.000000 63.959 144.9914
10000.000000 63.033 143.9878
10150.000000 61.837 144.2252
10300.000000 60.649 146.1464
10440.000000 59.600 149.4558
10600.000000 58.559 154.9622
10750.000000 57.851 161.5322
10900.000000 57.533 168.6924
11060.000000 57.666 175.4666
11200.000000 58.045 179.3949
11380.000000 58.555 -178.8962
11500.000000 58.753 -179.3719
11720.000000 58.688 178.6430
11800.000000 58.549 178.0749
12060.000000 57.874 177.8817
12200.000000 57.457 178.8051
12410.000000 56.867 -178.8060
12500.000000 56.643 -177.4736
12650.000000 56.315 -174.9418
12800.000000 56.040 -172.1302
13150.000000 55.621 -164.9052
13200.000000 55.586 -163.8094
13400.000000 55.510 -159.3305
13600.000000 55.536 -154.7597
13800.000000 55.662 -150.1327
14000.000000 55.877 -145.4025
14300.000000 56.361 -138.0051
14500.000000 56.813 -133.3514
14750.000000 57.535 -128.3595
15000.000000 58.365 -123.9262
15250.000000 59.252 -119.5652
15500.000000 60.187 -116.5758
15750.000000 61.058 -116.1020
16000.000000 61.633 -117.5112
16250.000000 61.706 -118.8541
16500.000000 61.272 -118.9687
16750.000000 60.491 -117.0556
17000.000000 59.570 -112.9055
17250.000000 58.675 -107.0610
17500.000000 57.912 -100.4698
17750.000000 57.317 -94.3647
18000.000000 56.838 -90.5643
18250.000000 56.351 -90.4757
18500.000000 55.698 -93.4123
18750.000000 54.724 -97.9613
19000.000000 53.347 -103.1572
19250.000000 51.610 -108.1597
19500.000000 49.644 -111.6586
19750.000000 47.605 -113.0737
20000.000000 45.639 -112.7837
