* REW测量的测量数据V5.20.13
* 来源: EXCL: 楹鍏椋 (Realtek High Definition Audio), no input selected, L, volume: no control. 时间信号峰值电平-7.8 dBFS, 测量信号峰值电平 -7.8 dBFS
* 格式: 256k 对数扫频正弦, 1 扫频 at -12.0 dBFS using an acoustic timing reference
* 日期: 2025-3-19 21:45:36
* REW 设置:
227.000000 75.928 169.9555
230.000000 75.894 170.0605
233.000000 75.867 170.1267
236.000000 75.838 170.0611
240.000000 75.788 170.0010
243.000000 75.755 170.0311
247.000000 75.726 170.1403
250.000000 75.703 170.2159
254.000000 75.662 170.2493
258.000000 75.620 170.2050
262.000000 75.573 170.0777
265.000000 75.538 169.9666
269.000000 75.501 170.0186
272.000000 75.481 170.1719
276.000000 75.451 170.3244
280.000000 75.418 170.4178
285.000000 75.366 170.5220
290.000000 75.320 170.6448
295.000000 75.286 170.7876
300.000000 75.257 170.9476
304.000000 75.235 171.0901
307.000000 75.210 171.1874
311.000000 75.174 171.3199
315.000000 75.142 171.4378
320.000000 75.107 171.6092
325.000000 75.081 171.7792
330.000000 75.053 171.9525
335.000000 75.021 172.1287
340.000000 74.983 172.2451
345.000000 74.942 172.4078
350.000000 74.908 172.6287
355.000000 74.884 172.7400
360.000000 74.853 172.8087
365.000000 74.820 172.9510
370.000000 74.789 173.1523
375.000000 74.767 173.3358
382.000000 74.741 173.4763
387.000000 74.715 173.5452
395.000000 74.660 173.8137
400.000000 74.617 174.0507
406.000000 74.581 174.3077
412.000000 74.566 174.5890
418.000000 74.553 174.8554
425.000000 74.520 175.2146
431.000000 74.495 175.5573
437.000000 74.479 175.8836
444.000000 74.463 176.2127
450.000000 74.449 176.4763
455.000000 74.431 176.7266
462.000000 74.404 177.0839
468.000000 74.376 177.3585
475.000000 74.339 177.6541
482.000000 74.308 177.8678
487.000000 74.291 178.0017
494.000000 74.273 178.2799
500.000000 74.260 178.5737
508.000000 74.237 178.9291
515.000000 74.220 179.2054
522.000000 74.206 179.4731
530.000000 74.184 179.8321
538.000000 74.166 -179.7658
545.000000 74.152 -179.4678
552.000000 74.142 -179.2181
560.000000 74.135 -178.9451
570.000000 74.108 -178.4700
580.000000 74.080 -177.8930
590.000000 74.063 -177.2858
600.000000 74.053 -176.6872
608.000000 74.056 -176.2444
615.000000 74.065 -175.8599
622.000000 74.074 -175.4406
630.000000 74.087 -174.9174
640.000000 74.094 -174.2450
650.000000 74.087 -173.6671
660.000000 74.075 -173.1650
670.000000 74.064 -172.6856
680.000000 74.063 -172.2445
690.000000 74.077 -171.8357
700.000000 74.095 -171.3548
710.000000 74.107 -170.7926
720.000000 74.120 -170.2472
730.000000 74.134 -169.7364
740.000000 74.153 -169.2689
750.000000 74.173 -168.8255
762.000000 74.194 -168.2955
775.000000 74.211 -167.6483
788.000000 74.222 -166.8796
800.000000 74.249 -166.0478
812.000000 74.308 -165.1715
825.000000 74.389 -164.2363
838.000000 74.475 -163.3481
850.000000 74.547 -162.6349
862.000000 74.610 -161.9651
875.000000 74.674 -161.2926
885.000000 74.718 -160.8488
900.000000 74.787 -160.3230
912.000000 74.850 -159.9307
925.000000 74.926 -159.4527
938.000000 75.005 -158.9475
950.000000 75.080 -158.5332
962.000000 75.159 -158.1629
975.000000 75.245 -157.7730
988.000000 75.330 -157.3898
1000.000000 75.410 -157.0568
1015.000000 75.514 -156.6858
1030.000000 75.615 -156.3266
1044.000000 75.710 -156.0312
1060.000000 75.825 -155.7568
1075.000000 75.933 -155.5023
1090.000000 76.039 -155.2476
1106.000000 76.154 -155.0193
1120.000000 76.253 -154.8770
1138.000000 76.379 -154.7549
1150.000000 76.462 -154.6983
1172.000000 76.598 -154.5408
1180.000000 76.646 -154.4401
1206.000000 76.819 -153.9750
1220.000000 76.931 -153.6632
1241.000000 77.111 -153.1583
1250.000000 77.183 -152.9628
1265.000000 77.294 -152.6834
1280.000000 77.390 -152.4562
1315.000000 77.582 -152.2681
1320.000000 77.611 -152.2776
1340.000000 77.732 -152.3581
1360.000000 77.858 -152.4245
1380.000000 77.976 -152.4464
1400.000000 78.092 -152.5151
1430.000000 78.260 -152.6553
1450.000000 78.367 -152.7520
1475.000000 78.504 -152.9065
1500.000000 78.639 -153.0410
1525.000000 78.771 -153.1552
1550.000000 78.895 -153.3285
1575.000000 79.000 -153.5115
1600.000000 79.097 -153.5797
1625.000000 79.203 -153.4226
1650.000000 79.334 -153.1095
1675.000000 79.487 -152.7681
1700.000000 79.627 -152.4615
1725.000000 79.736 -152.2827
1750.000000 79.826 -152.3221
1775.000000 79.920 -152.5623
1800.000000 80.030 -152.8890
1825.000000 80.145 -153.1936
1850.000000 80.257 -153.4816
1875.000000 80.368 -153.8140
1900.000000 80.482 -154.1863
1925.000000 80.596 -154.5760
1950.000000 80.710 -154.9723
1975.000000 80.825 -155.3915
2000.000000 80.938 -155.8368
2030.000000 81.074 -156.3932
2060.000000 81.209 -156.9895
2090.000000 81.342 -157.6461
2120.000000 81.471 -158.3467
2140.000000 81.555 -158.8347
2180.000000 81.713 -159.8560
2200.000000 81.785 -160.3831
2240.000000 81.915 -161.4350
2270.000000 82.007 -162.1730
2300.000000 82.106 -162.8732
2330.000000 82.207 -163.6212
2360.000000 82.300 -164.3980
2400.000000 82.417 -165.3254
2430.000000 82.509 -165.8471
2470.000000 82.654 -166.2817
2500.000000 82.767 -166.5401
2540.000000 82.882 -167.0621
2580.000000 82.943 -167.9703
2620.000000 82.974 -169.2357
2650.000000 82.993 -170.3359
2690.000000 83.018 -171.8211
2720.000000 83.027 -172.9036
2760.000000 83.022 -174.3280
2800.000000 83.002 -175.7115
2850.000000 82.957 -177.3567
2900.000000 82.893 -178.8561
2950.000000 82.825 179.8322
3000.000000 82.768 178.6628
3040.000000 82.733 177.7352
3070.000000 82.711 177.0065
3110.000000 82.683 175.9848
3150.000000 82.648 174.9128
3200.000000 82.583 173.5480
3250.000000 82.496 172.2341
3300.000000 82.390 171.0228
3350.000000 82.271 169.9147
3400.000000 82.143 168.9137
3450.000000 82.011 168.0145
3500.000000 81.877 167.2124
3550.000000 81.743 166.5065
3600.000000 81.609 165.8789
3650.000000 81.476 165.3218
3700.000000 81.346 164.8338
3750.000000 81.219 164.4100
3820.000000 81.040 163.9099
3870.000000 80.917 163.6190
3950.000000 80.728 163.2502
4000.000000 80.612 163.0665
4060.000000 80.477 162.8877
4120.000000 80.346 162.7446
4180.000000 80.218 162.6443
4250.000000 80.078 162.5902
4310.000000 79.959 162.5836
4370.000000 79.844 162.5972
4440.000000 79.716 162.6316
4500.000000 79.610 162.6804
4550.000000 79.523 162.7462
4620.000000 79.403 162.8632
4680.000000 79.306 162.9774
4750.000000 79.197 163.1334
4820.000000 79.089 163.3176
4870.000000 79.016 163.4646
4940.000000 78.919 163.6844
5000.000000 78.840 163.8784
5080.000000 78.736 164.1520
5150.000000 78.652 164.3903
5220.000000 78.570 164.6055
5300.000000 78.477 164.8337
5380.000000 78.383 165.0601
5450.000000 78.300 165.2599
5520.000000 78.217 165.4671
5600.000000 78.120 165.7280
5700.000000 77.991 166.0999
5800.000000 77.859 166.5256
5900.000000 77.733 167.0093
6000.000000 77.611 167.5532
6080.000000 77.514 168.0491
6150.000000 77.430 168.5346
6220.000000 77.350 169.0720
6300.000000 77.264 169.7481
6400.000000 77.169 170.6892
6500.000000 77.087 171.7047
6600.000000 77.021 172.7745
6700.000000 76.975 173.9387
6800.000000 76.954 175.2164
6900.000000 76.958 176.5518
7000.000000 76.986 177.9134
7100.000000 77.046 179.3166
7200.000000 77.142 -179.2412
7300.000000 77.274 -177.7920
7400.000000 77.443 -176.3676
7500.000000 77.659 -174.9960
7620.000000 77.987 -173.4809
7750.000000 78.424 -172.0793
7880.000000 78.950 -171.0638
8000.000000 79.529 -170.6392
8120.000000 80.207 -170.9429
8250.000000 81.030 -172.4106
8380.000000 81.904 -175.4880
8500.000000 82.680 179.7602
8620.000000 83.297 172.8992
8750.000000 83.615 163.5439
8850.000000 83.533 155.8492
9000.000000 82.880 145.5366
9120.000000 82.039 139.7042
9250.000000 81.064 136.0854
9380.000000 80.246 134.2460
9500.000000 79.680 132.8504
9620.000000 79.205 131.0120
9750.000000 78.660 128.5477
9880.000000 78.013 126.1324
10000.000000 77.331 124.3939
10150.000000 76.421 123.1541
10300.000000 75.511 122.9357
10440.000000 74.702 123.4835
10600.000000 73.849 124.7949
10750.000000 73.130 126.4791
10900.000000 72.493 128.4566
11060.000000 71.894 130.7830
11200.000000 71.430 132.9071
11380.000000 70.911 135.6599
11500.000000 70.604 137.4681
11720.000000 70.109 140.7221
11800.000000 69.948 141.8814
12060.000000 69.481 145.5875
12200.000000 69.248 147.6121
12410.000000 68.931 150.7665
12500.000000 68.815 152.1685
12650.000000 68.654 154.5844
12800.000000 68.539 157.0715
13150.000000 68.425 162.8318
13200.000000 68.425 163.6461
13400.000000 68.467 166.8623
13600.000000 68.567 169.9541
13800.000000 68.715 172.9208
14000.000000 68.913 175.9482
14300.000000 69.297 -179.1328
14500.000000 69.640 -175.9778
14750.000000 70.225 -172.5483
15000.000000 70.981 -169.7482
15250.000000 71.785 -167.9549
15500.000000 72.415 -168.5164
15750.000000 72.663 -171.1359
16000.000000 72.425 -173.4513
16250.000000 71.749 -173.0435
16500.000000 70.805 -169.8890
16750.000000 69.780 -164.7980
17000.000000 68.804 -158.4646
17250.000000 67.931 -151.7564
17500.000000 67.145 -145.8976
17750.000000 66.242 -141.7726
18000.000000 64.919 -138.0861
18250.000000 63.358 -133.0182
18500.000000 62.059 -127.6423
18750.000000 60.998 -123.4489
19000.000000 59.919 -120.5707
19250.000000 58.816 -118.6400
19500.000000 57.801 -117.3117
19750.000000 56.845 -116.3227
20000.000000 55.895 -115.2164
